0.608032773	0.878617681	-0.0772798
0.615494738	0.893347912	-0.0626082
0.621954056	0.908990454	-0.0829157
0.633581015	0.885315044	-0.1567485
0.662941223	0.878032743	-0.3343061
0.68018319	0.875033752	-0.4058487
0.66995272	0.884411932	-0.1097838
0.665138466	0.868813452	-0.2347112
0.665345119	0.851416138	0.19045129
0.669222813	0.832892825	-0.0596358
0.652809479	0.826213603	0.29649244
0.638889498	0.824681174	0.355111
0.625236477	0.806947427	0.27048558
0.62020833	0.806189084	0.32333758
0.620192812	0.813782935	0.16575196
0.619077418	0.815940362	0.24637788
0.608912406	0.82855909	0.40350684
0.598465322	0.83793591	0.23747762
0.603927796	0.856807029	0.03462604
0.602579276	0.882087667	0.54107231
0.589978653	0.932303812	0.15764297
0.58963779	1.005265976	0.59158752
0.58722129	1.060155169	0.04676091
0.581333568	1.061088538	0.02876249
0.571191842	1.031941	0.18330817
0.560060194	1.007612672	0.16503426
0.555360409	1.011491249	0.25072531
0.552953017	0.998911699	0.11254421
0.553371748	1.011405394	0.02676612
0.552014707	0.94639631	-0.04995
0.550949768	0.903844542	0.1552795
0.54184679	0.842552101	0.20493629
0.532516636	0.795477634	0.16005691
0.537876018	0.764587215	0.46164773
0.535588696	0.738457161	0.06362672
0.533506613	0.717856681	0.07595026
0.531356651	0.699788397	0.23826753
0.532264159	0.693073839	0.20424693
0.531994427	0.675903046	0.29520295
0.529367656	0.65794312	0.35915764
0.535596829	0.645159397	-0.0488801
0.546100648	0.627829079	0.18513667
0.553323896	0.618601293	0.21966144
0.547932218	0.610876936	0.46271331
0.538342633	0.606849154	0.2493377
0.544207023	0.600954044	0.04318013
0.529499256	0.594167695	0.28831877
0.526955814	0.592717236	0.22379452
0.534593317	0.598979495	0.3315069
0.551071887	0.606068164	0.35437924
0.580967435	0.61331057	0.48448455
0.627816041	0.616637503	-0.1867477
0.640683853	0.627902776	0.72287517
0.606498939	0.646335835	0.34280118
0.580468169	0.673083537	0.27094798
0.560610464	0.676450116	0.36588231
0.550472379	0.688739412	0.33946488
0.546565686	0.715852915	0.42664533
0.540278014	0.746871574	0.38500473
0.54135274	0.791291058	0.32897456
0.547514192	0.772430385	0.45312243
0.545398468	0.763240291	0.43139506
0.554769566	0.760125603	0.4279088
0.549260615	0.764778079	0.37241828
0.547166312	0.77100793	0.44880831
0.55716553	0.778399785	0.52584038
0.561940813	0.793773694	0.33214595
0.569936763	0.809555814	0.42700187
0.579124119	0.836674568	0.63061341
0.587650685	0.873883995	0.3877073
0.595339936	0.924100435	0.43350095
0.590598549	0.909871135	0.62625565
0.590456567	0.921618478	0.296361
0.595107672	0.957065759	0.32036827
0.601007322	0.924487015	0.21082983
0.599091189	0.917572409	0.32640812
0.60403614	0.921472614	0.25441761
0.60669818	0.934839005	0.27684215
0.613453055	0.979036299	0.3190233
0.612390045	0.927504556	0.03363554
0.601777883	0.904651008	0.1543658
0.600768773	0.883157929	-0.0976652
0.598210798	0.876685211	0.23523661
0.599007608	0.882287613	0.19811033
0.608370913	0.874264684	0.20988593
0.621781584	0.856093771	0.3870204
0.619727632	0.858903449	0.03174939
0.620741161	0.864313242	0.09219515
0.640461296	0.865039067	0.7217818
0.645437334	0.883301536	0.29533904
0.662473739	0.893098437	-0.1434978
0.639236635	0.912338534	0.61523262
0.61445749	0.925352487	0.11902105
0.611655536	0.964622211	0.38784456
0.601888949	0.926044716	0.14210433
0.592070283	0.894483961	0.37397268
0.583313757	0.883091127	0.32545468
0.58414585	0.875573813	0.29944515
0.578892503	0.881814552	0.22537685
0.586864034	0.88297729	0.34606623
0.594475452	0.90594086	0.38270689
0.594310956	0.909443346	0.38269744
0.595010256	0.923344101	0.27582024
0.601111255	0.957825865	0.37442936
0.603385928	0.949573991	0.29555661
0.611908996	0.959862925	0.23889564
0.622208653	0.996930006	0.36533851
0.626393668	1.062956768	0.4379479
0.625896987	1.065625185	0.13166091
0.625057547	1.050427191	0.39446337
0.625021714	1.048621296	-0.1323795
0.624927375	1.0667846	0.29190287
0.639209911	1.079121345	-0.0492119
0.64454022	1.08727234	0.21804575
0.667042719	1.110588814	-0.0912396
0.661415255	1.12686843	0.18124087
